ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-01-30,27345.753295120237,21856.04134464267,24836.19401231099,27345.753295120237,27345.753295120237,-3978.6157069517717,-3978.6157069517717,-3978.6157069517717,3206.8993420862635,3206.8993420862635,3206.8993420862635,-7185.515049038035,-7185.515049038035,-7185.515049038035,0.0,0.0,0.0,23367.137588168465
2016-01-31,27353.419546690144,23619.292773646102,26673.364126937573,27353.419546690144,27353.419546690144,-2164.3423509940794,-2164.3423509940794,-2164.3423509940794,4943.097724841217,4943.097724841217,4943.097724841217,-7107.440075835298,-7107.440075835298,-7107.440075835298,0.0,0.0,0.0,25189.077195696063
2016-02-01,27361.08579826005,13328.943479610785,16353.868626859196,27361.08579826005,27361.08579826005,-12462.327228450387,-12462.327228450387,-12462.327228450387,-5431.229212138661,-5431.229212138661,-5431.229212138661,-7031.0980163117265,-7031.0980163117265,-7031.0980163117265,0.0,0.0,0.0,14898.758569809663
2016-02-02,27368.752049829953,16938.67289284803,19906.721660273823,27368.752049829953,27368.752049829953,-8951.669137250907,-8951.669137250907,-8951.669137250907,-1994.8450708672624,-1994.8450708672624,-1994.8450708672624,-6956.824066383644,-6956.824066383644,-6956.824066383644,0.0,0.0,0.0,18417.082912579048
2016-02-03,27376.41830139986,17124.50209752383,20097.930730323413,27376.41830139986,27376.41830139986,-8812.479516476076,-8812.479516476076,-8812.479516476076,-1927.7129660560145,-1927.7129660560145,-1927.7129660560145,-6884.766550420061,-6884.766550420061,-6884.766550420061,0.0,0.0,0.0,18563.938784923783
2016-02-04,27384.084552969758,18860.662297444396,21775.48708409167,27384.084552969758,27384.084552969758,-7069.400650121185,-7069.400650121185,-7069.400650121185,-254.5152572077771,-254.5152572077771,-254.5152572077771,-6814.885392913408,-6814.885392913408,-6814.885392913408,0.0,0.0,0.0,20314.683902848574
2016-02-05,27391.750804539664,20705.50986653219,23560.56242806376,27391.750804539664,27391.750804539664,-5288.651468375284,-5288.651468375284,-5288.651468375284,1458.3054393383175,1458.3054393383175,1458.3054393383175,-6746.956907713602,-6746.956907713602,-6746.956907713602,0.0,0.0,0.0,22103.09933616438
2016-02-06,27399.417056109567,22401.50394557593,25345.94052857844,27399.417056109567,27399.417056109567,-3473.6853118802146,-3473.6853118802146,-3473.6853118802146,3206.89934208537,3206.89934208537,3206.89934208537,-6680.584653965584,-6680.584653965584,-6680.584653965584,0.0,0.0,0.0,23925.731744229353
2016-02-07,27407.083307679473,24234.584048847253,27090.154914395203,27407.083307679473,27407.083307679473,-1672.118199721467,-1672.118199721467,-1672.118199721467,4943.097724832749,4943.097724832749,4943.097724832749,-6615.215924554216,-6615.215924554216,-6615.215924554216,0.0,0.0,0.0,25734.965107958007
2016-02-08,27414.74955924938,14073.123734609144,16914.929946669377,27414.74955924938,27414.74955924938,-11981.392477656436,-11981.392477656436,-11981.392477656436,-5431.229212141662,-5431.229212141662,-5431.229212141662,-6550.163265514773,-6550.163265514773,-6550.163265514773,0.0,0.0,0.0,15433.357081592943
2016-02-09,27422.41581081928,17485.38454068666,20373.35632864645,27422.41581081928,27422.41581081928,-8479.475349161694,-8479.475349161694,-8479.475349161694,-1994.8450708589594,-1994.8450708589594,-1994.8450708589594,-6484.630278302734,-6484.630278302734,-6484.630278302734,0.0,0.0,0.0,18942.940461657585
2016-02-10,27430.082062389185,17596.447321713087,20639.458950050714,27430.082062389185,27430.082062389185,-8345.453801074014,-8345.453801074014,-8345.453801074014,-1927.712966055489,-1927.712966055489,-1927.712966055489,-6417.740835018527,-6417.740835018527,-6417.740835018527,0.0,0.0,0.0,19084.62826131517
2016-02-11,27437.74831395909,19364.548727874273,22306.69580564312,27437.74831395909,27437.74831395909,-6603.08600018681,-6603.08600018681,-6603.08600018681,-254.5152572107007,-254.5152572107007,-254.5152572107007,-6348.5707429761105,-6348.5707429761105,-6348.5707429761105,0.0,0.0,0.0,20834.66231377228
2016-02-12,27445.414565528994,21104.666328795738,24090.775725425883,27445.414565528994,27445.414565528994,-4817.875392379534,-4817.875392379534,-4817.875392379534,1458.305439329381,1458.305439329381,1458.305439329381,-6276.180831708915,-6276.180831708915,-6276.180831708915,0.0,0.0,0.0,22627.53917314946
2016-02-13,27453.0808170989,23127.27489586817,25951.451069614475,27453.0808170989,27453.0808170989,-2992.751062092031,-2992.751062092031,-2992.751062092031,3206.8993420844768,3206.8993420844768,3206.8993420844768,-6199.650404176507,-6199.650404176507,-6199.650404176507,0.0,0.0,0.0,24460.329755006867
2016-02-14,27460.747068668807,24806.85177375729,27734.753531375834,27460.747068668807,27460.747068668807,-1175.0122701333453,-1175.0122701333453,-1175.0122701333453,4943.097724824281,4943.097724824281,4943.097724824281,-6118.1099949576255,-6118.1099949576255,-6118.1099949576255,0.0,0.0,0.0,26285.73479853546
2016-02-15,27468.413320238706,14437.774975360337,17429.93745916633,27468.413320238706,27468.413320238706,-11462.001623355218,-11462.001623355218,-11462.001623355218,-5431.229212144662,-5431.229212144662,-5431.229212144662,-6030.772411210557,-6030.772411210557,-6030.772411210557,0.0,0.0,0.0,16006.411696883488
2016-02-16,27476.079571808612,18071.129786305515,20979.846493765377,27476.079571808612,27476.079571808612,-7931.806166572045,-7931.806166572045,-7931.806166572045,-1994.8450708724963,-1994.8450708724963,-1994.8450708724963,-5936.961095699549,-5936.961095699549,-5936.961095699549,0.0,0.0,0.0,19544.273405236567
2016-02-17,27483.745823378515,18307.910469503997,21273.840057524663,27483.745823378515,27483.745823378515,-7763.8479090148085,-7763.8479090148085,-7763.8479090148085,-1927.7129660510893,-1927.7129660510893,-1927.7129660510893,-5836.1349429637185,-5836.1349429637185,-5836.1349429637185,0.0,0.0,0.0,19719.897914363704
2016-02-18,27491.41207494842,20024.790121462654,23017.36283021748,27491.41207494842,27491.41207494842,-5982.424073817594,-5982.424073817594,-5982.424073817594,-254.51525719899334,-254.51525719899334,-254.51525719899334,-5727.9088166186,-5727.9088166186,-5727.9088166186,0.0,0.0,0.0,21508.988001130827
2016-02-19,27499.07832651832,21810.747797858756,24755.34645162207,27499.07832651832,27499.07832651832,-4153.763714721744,-4153.763714721744,-4153.763714721744,1458.3054393354541,1458.3054393354541,1458.3054393354541,-5612.069154057199,-5612.069154057199,-5612.069154057199,0.0,0.0,0.0,23345.314611796577
2016-02-20,27506.744578088226,23866.30744026775,26767.954355399183,27506.744578088226,27506.744578088226,-2281.684857994517,-2281.684857994517,-2281.684857994517,3206.8993420950037,3206.8993420950037,3206.8993420950037,-5488.584200089521,-5488.584200089521,-5488.584200089521,0.0,0.0,0.0,25225.059720093708
2016-02-21,27514.410829658133,25699.08111790417,28504.135709370617,27514.410829658133,27514.410829658133,-414.5108536076668,-414.5108536076668,-414.5108536076668,4943.097724832855,4943.097724832855,4943.097724832855,-5357.608578440522,-5357.608578440522,-5357.608578440522,0.0,0.0,0.0,27099.899976050467
2016-02-22,27522.077081228035,15222.195574505655,18339.855466304187,27522.077081228035,27522.077081228035,-10650.711296578205,-10650.711296578205,-10650.711296578205,-5431.229212129403,-5431.229212129403,-5431.229212129403,-5219.482084448802,-5219.482084448802,-5219.482084448802,0.0,0.0,0.0,16871.36578464983
2016-02-23,27529.743332797938,18913.27613277225,21973.477142285366,27529.743332797938,27529.743332797938,-7069.567829337252,-7069.567829337252,-7069.567829337252,-1994.8450708641942,-1994.8450708641942,-1994.8450708641942,-5074.722758473057,-5074.722758473057,-5074.722758473057,0.0,0.0,0.0,20460.175503460687
2016-02-24,27537.409584367844,19318.588191006707,22253.688526522914,27537.409584367844,27537.409584367844,-6851.727438199088,-6851.727438199088,-6851.727438199088,-1927.71296604669,-1927.71296604669,-1927.71296604669,-4924.014472152399,-4924.014472152399,-4924.014472152399,0.0,0.0,0.0,20685.682146168758
2016-02-25,27545.075835937747,20916.712189636324,23982.133388744125,27545.075835937747,27545.075835937747,-5022.70468087461,-5022.70468087461,-5022.70468087461,-254.51525718728593,-254.51525718728593,-254.51525718728593,-4768.189423687324,-4768.189423687324,-4768.189423687324,0.0,0.0,0.0,22522.371155063138
2016-02-26,27552.74208750765,22932.615736730233,25962.958668659598,27552.74208750765,27552.74208750765,-3149.900649623537,-3149.900649623537,-3149.900649623537,1458.3054393192033,1458.3054393192033,1458.3054393192033,-4608.20608894274,-4608.20608894274,-4608.20608894274,0.0,0.0,0.0,24402.84143788411
2016-02-27,27560.408339077556,24911.806892230343,27769.668271741455,27560.408339077556,27560.408339077556,-1238.223966004748,-1238.223966004748,-1238.223966004748,3206.8993420779907,3206.8993420779907,3206.8993420779907,-4445.123308082739,-4445.123308082739,-4445.123308082739,0.0,0.0,0.0,26322.184373072807
2016-02-28,27568.074590647462,26639.27719736486,29638.85588409699,27568.074590647462,27568.074590647462,663.026425959752,663.026425959752,663.026425959752,4943.097724829958,4943.097724829958,4943.097724829958,-4280.071298870205,-4280.071298870205,-4280.071298870205,0.0,0.0,0.0,28231.101016607216
2016-02-29,27575.740842217365,16535.796600354053,19562.846262795603,27575.740842217365,27575.740842217365,-9545.449686767728,-9545.449686767728,-9545.449686767728,-5431.229212132403,-5431.229212132403,-5431.229212132403,-4114.220474635326,-4114.220474635326,-4114.220474635326,0.0,0.0,0.0,18030.29115544964
2016-03-01,27583.40709378727,20157.92569469514,23112.766036166246,27583.40709378727,27583.40709378727,-5943.59407576913,-5943.59407576913,-5943.59407576913,-1994.8450708639557,-1994.8450708639557,-1994.8450708639557,-3948.7490049051735,-3948.7490049051735,-3948.7490049051735,0.0,0.0,0.0,21639.81301801814
2016-03-02,27591.073345357177,20440.711506348514,23446.053099390683,27591.073345357177,27591.073345357177,-5712.523054387942,-5712.523054387942,-5712.523054387942,-1927.712966055437,-1927.712966055437,-1927.712966055437,-3784.8100883325037,-3784.8100883325037,-3784.8100883325037,0.0,0.0,0.0,21878.550290969237
2016-03-03,27598.739596927076,22301.999605552395,25107.62719836894,27598.739596927076,27598.739596927076,-3878.0151673492683,-3878.0151673492683,-3878.0151673492683,-254.51525720484048,-254.51525720484048,-254.51525720484048,-3623.4999101444273,-3623.4999101444273,-3623.4999101444273,0.0,0.0,0.0,23720.724429577807
2016-03-04,27606.405848496983,24032.43490873342,27073.35878445969,27606.405848496983,27606.405848496983,-2007.5217908420843,-2007.5217908420843,-2007.5217908420843,1458.3054393252758,1458.3054393252758,1458.3054393252758,-3465.82723016736,-3465.82723016736,-3465.82723016736,0.0,0.0,0.0,25598.884057654897
2016-03-05,27614.072100066885,26051.156177171688,28997.017368504814,27614.072100066885,27614.072100066885,-105.78615148714566,-105.78615148714566,-105.78615148714566,3206.8993420885176,3206.8993420885176,3206.8993420885176,-3312.6854935756633,-3312.6854935756633,-3312.6854935756633,0.0,0.0,0.0,27508.285948579738
2016-03-06,27621.73835163679,27953.71630250846,30861.42727397806,27621.73835163679,27621.73835163679,1778.2694481006351,1778.2694481006351,1778.2694481006351,4943.097724827058,4943.097724827058,4943.097724827058,-3164.8282767264227,-3164.8282767264227,-3164.8282767264227,0.0,0.0,0.0,29400.00779973743
2016-03-07,27629.40460320669,17714.64088147558,20729.995693080506,27629.40460320669,27629.40460320669,-8454.07798959718,-8454.07798959718,-8454.07798959718,-5431.229212135403,-5431.229212135403,-5431.229212135403,-3022.848777461776,-3022.848777461776,-3022.848777461776,0.0,0.0,0.0,19175.32661360951
2016-03-08,27637.070854776597,21209.152447870198,24215.407073275197,27637.070854776597,27637.070854776597,-4882.009007112993,-4882.009007112993,-4882.009007112993,-1994.8450708613648,-1994.8450708613648,-1994.8450708613648,-2887.1639362516285,-2887.1639362516285,-2887.1639362516285,0.0,0.0,0.0,22755.061847663605
2016-03-09,27644.737106346503,21563.08575288496,24373.200559751003,27644.737106346503,27644.737106346503,-4685.716601478227,-4685.716601478227,-4685.716601478227,-1927.712966041765,-1927.712966041765,-1927.712966041765,-2758.0036354364624,-2758.0036354364624,-2758.0036354364624,0.0,0.0,0.0,22959.020504868276
2016-03-10,27652.403357916406,23346.57634311587,26274.072339030634,27652.403357916406,27652.403357916406,-2889.9205299923556,-2889.9205299923556,-2889.9205299923556,-254.5152572243843,-254.5152572243843,-254.5152572243843,-2635.405272767971,-2635.405272767971,-2635.405272767971,0.0,0.0,0.0,24762.48282792405
2016-03-11,27660.069609486312,25180.475831824082,28034.800238179472,27660.069609486312,27660.069609486312,-1060.908407736865,-1060.908407736865,-1060.908407736865,1458.3054393313485,1458.3054393313485,1458.3054393313485,-2519.2138470682135,-2519.2138470682135,-2519.2138470682135,0.0,0.0,0.0,26599.161201749448
2016-03-12,27667.73586105622,27032.157063676226,29952.22574719537,27667.73586105622,27667.73586105622,797.8118092877451,797.8118092877451,797.8118092877451,3206.8993420876236,3206.8993420876236,3206.8993420876236,-2409.0875327998788,-2409.0875327998788,-2409.0875327998788,0.0,0.0,0.0,28465.547670343964
2016-03-13,27675.402112626118,28783.779407403195,31828.751301668377,27675.402112626118,27675.402112626118,2638.589163400451,2638.589163400451,2638.589163400451,4943.097724818589,4943.097724818589,4943.097724818589,-2304.5085614181385,-2304.5085614181385,-2304.5085614181385,0.0,0.0,0.0,30313.99127602657
2016-03-14,27683.06836281263,18546.633525249857,21586.598871014005,27683.06836281263,27683.06836281263,-7636.028287342478,-7636.028287342478,-7636.028287342478,-5431.229212130659,-5431.229212130659,-5431.229212130659,-2204.7990752118185,-2204.7990752118185,-2204.7990752118185,0.0,0.0,0.0,20047.040075470155
2016-03-15,27690.734612999142,22084.95490568954,25058.172062197315,27690.734612999142,27690.734612999142,-4103.986549111425,-4103.986549111425,-4103.986549111425,-1994.8450708611267,-1994.8450708611267,-1994.8450708611267,-2109.141478250299,-2109.141478250299,-2109.141478250299,0.0,0.0,0.0,23586.748063887717
2016-03-16,27698.400863185652,22240.799436350826,25278.13409076531,27698.400863185652,27698.400863185652,-3944.3156491541968,-3944.3156491541968,-3944.3156491541968,-1927.7129660505123,-1927.7129660505123,-1927.7129660505123,-2016.6026831036847,-2016.6026831036847,-2016.6026831036847,0.0,0.0,0.0,23754.085214031456
2016-03-17,27706.067113372166,24129.207831299103,27048.834042377795,27706.067113372166,27706.067113372166,-2180.676801856188,-2180.676801856188,-2180.676801856188,-254.51525721267691,-254.51525721267691,-254.51525721267691,-1926.161544643511,-1926.161544643511,-1926.161544643511,0.0,0.0,0.0,25525.390311515977
2016-03-18,27713.733363558677,25848.736207321996,28759.130749456344,27713.733363558677,27713.733363558677,-378.43324707803816,-378.43324707803816,-378.43324707803816,1458.3054393374223,1458.3054393374223,1458.3054393374223,-1836.7386864154603,-1836.7386864154603,-1836.7386864154603,0.0,0.0,0.0,27335.300116480637
2016-03-19,27721.399613745187,27742.364454720464,30597.206318820467,27721.399613745187,27721.399613745187,1459.671479036927,1459.671479036927,1459.671479036927,3206.899342093453,3206.899342093453,3206.899342093453,-1747.2278630565258,-1747.2278630565258,-1747.2278630565258,0.0,0.0,0.0,29181.071092782113
2016-03-20,27729.065863931697,29465.88917013153,32588.6457321313,27729.065863931697,27729.065863931697,3286.569759334306,3286.569759334306,3286.569759334306,4943.097724844208,4943.097724844208,4943.097724844208,-1656.5279655099018,-1656.5279655099018,-1656.5279655099018,0.0,0.0,0.0,31015.635623266004
2016-03-21,27736.732114118207,19159.968168271775,22175.81374036326,27736.732114118207,27736.732114118207,-6994.80397731697,-6994.80397731697,-6994.80397731697,-5431.229212132274,-5431.229212132274,-5431.229212132274,-1563.5747651846962,-1563.5747651846962,-1563.5747651846962,0.0,0.0,0.0,20741.928136801238
2016-03-22,27744.398364304714,22872.314905597283,25777.23198823581,27744.398364304714,27744.398364304714,-3462.2165795538344,-3462.2165795538344,-3462.2165795538344,-1994.8450708608882,-1994.8450708608882,-1994.8450708608882,-1467.3715086929465,-1467.3715086929465,-1467.3715086929465,0.0,0.0,0.0,24282.18178475088
2016-03-23,27752.06461449123,23024.568260884644,25852.331147569937,27752.06461449123,27752.06461449123,-3294.730481613925,-3294.730481613925,-3294.730481613925,-1927.7129660461126,-1927.7129660461126,-1927.7129660461126,-1367.0175155678126,-1367.0175155678126,-1367.0175155678126,0.0,0.0,0.0,24457.334132877306
